,modelo,parametros,rmse,nlpd,fold,tentativa
154,BayesianLinearRegression,"{'alphaInit': 0.059897473563694834, 'lambdaInit': 0.8438256358236037}",2639.54820709773,17.143005416727007,4,30.0
155,BayesianLinearRegression,"{'alphaInit': 0.05441096663317377, 'lambdaInit': 0.9455285459453848}",2574.030269540364,17.16210609982249,0,31.0
156,BayesianLinearRegression,"{'alphaInit': 0.05441096663317377, 'lambdaInit': 0.9455285459453848}",2543.698983066794,17.159802753275393,1,31.0
157,BayesianLinearRegression,"{'alphaInit': 0.05441096663317377, 'lambdaInit': 0.9455285459453848}",3202.075532438457,17.065564384620252,2,31.0
158,BayesianLinearRegression,"{'alphaInit': 0.05441096663317377, 'lambdaInit': 0.9455285459453848}",2500.8465750337928,17.168607132695843,3,31.0
159,BayesianLinearRegression,"{'alphaInit': 0.05441096663317377, 'lambdaInit': 0.9455285459453848}",2639.548207055846,17.14300541655088,4,31.0
160,BayesianLinearRegression,"{'alphaInit': 0.0675541149600002, 'lambdaInit': 0.943325558291012}",2574.0302695300284,17.162106099911405,0,32.0
161,BayesianLinearRegression,"{'alphaInit': 0.0675541149600002, 'lambdaInit': 0.943325558291012}",2543.6989830768334,17.159802753466288,1,32.0
162,BayesianLinearRegression,"{'alphaInit': 0.0675541149600002, 'lambdaInit': 0.943325558291012}",3202.075532574191,17.06556438310766,2,32.0
163,BayesianLinearRegression,"{'alphaInit': 0.0675541149600002, 'lambdaInit': 0.943325558291012}",2500.8465750305413,17.168607132716613,3,32.0
164,BayesianLinearRegression,"{'alphaInit': 0.0675541149600002, 'lambdaInit': 0.943325558291012}",2639.548207097691,17.14300541672684,4,32.0
165,BayesianLinearRegression,"{'alphaInit': 0.04726571487921481, 'lambdaInit': 0.946726121263511}",2574.030269414335,17.162106100907337,0,33.0
166,BayesianLinearRegression,"{'alphaInit': 0.04726571487921481, 'lambdaInit': 0.946726121263511}",2543.698983142731,17.159802754720015,1,33.0
167,BayesianLinearRegression,"{'alphaInit': 0.04726571487921481, 'lambdaInit': 0.946726121263511}",3202.0755325189657,17.065564383722798,2,33.0
168,BayesianLinearRegression,"{'alphaInit': 0.04726571487921481, 'lambdaInit': 0.946726121263511}",2500.846575028882,17.168607132727217,3,33.0
169,BayesianLinearRegression,"{'alphaInit': 0.04726571487921481, 'lambdaInit': 0.946726121263511}",2639.5482073443804,17.143005417764783,4,33.0
170,BayesianLinearRegression,"{'alphaInit': 0.043247230673535815, 'lambdaInit': 0.9978592460023109}",2574.0302695288624,17.16210609992144,0,34.0
171,BayesianLinearRegression,"{'alphaInit': 0.043247230673535815, 'lambdaInit': 0.9978592460023109}",2543.698983077648,17.15980275348177,1,34.0
172,BayesianLinearRegression,"{'alphaInit': 0.043247230673535815, 'lambdaInit': 0.9978592460023109}",3202.0755325186515,17.065564383726304,2,34.0
173,BayesianLinearRegression,"{'alphaInit': 0.043247230673535815, 'lambdaInit': 0.9978592460023109}",2500.8465750280543,17.168607132732504,3,34.0
174,BayesianLinearRegression,"{'alphaInit': 0.043247230673535815, 'lambdaInit': 0.9978592460023109}",2639.5482071005295,17.14300541673878,4,34.0
175,BayesianLinearRegression,"{'alphaInit': 0.004198693142635058, 'lambdaInit': 0.019217222801013418}",2574.0302695312425,17.16210609990096,0,35.0
176,BayesianLinearRegression,"{'alphaInit': 0.004198693142635058, 'lambdaInit': 0.019217222801013418}",2543.698983075986,17.159802753450162,1,35.0
177,BayesianLinearRegression,"{'alphaInit': 0.004198693142635058, 'lambdaInit': 0.019217222801013418}",3202.075532520579,17.06556438370482,2,35.0
178,BayesianLinearRegression,"{'alphaInit': 0.004198693142635058, 'lambdaInit': 0.019217222801013418}",2500.846575033134,17.168607132700057,3,35.0
179,BayesianLinearRegression,"{'alphaInit': 0.004198693142635058, 'lambdaInit': 0.019217222801013418}",2639.5482070947346,17.14300541671441,4,35.0
180,BayesianLinearRegression,"{'alphaInit': 0.00202742000700938, 'lambdaInit': 0.013156161923809416}",2574.0302695309947,17.1621060999031,0,36.0
181,BayesianLinearRegression,"{'alphaInit': 0.00202742000700938, 'lambdaInit': 0.013156161923809416}",2543.698983076159,17.159802753453462,1,36.0
182,BayesianLinearRegression,"{'alphaInit': 0.00202742000700938, 'lambdaInit': 0.013156161923809416}",3202.0755325203772,17.065564383707066,2,36.0
183,BayesianLinearRegression,"{'alphaInit': 0.00202742000700938, 'lambdaInit': 0.013156161923809416}",2500.8465750326027,17.168607132703446,3,36.0
184,BayesianLinearRegression,"{'alphaInit': 0.00202742000700938, 'lambdaInit': 0.013156161923809416}",2639.5482070953394,17.143005416716953,4,36.0
185,BayesianLinearRegression,"{'alphaInit': 0.0057466605871169035, 'lambdaInit': 0.9996256271832927}",2574.0302695110854,17.162106100074404,0,37.0
186,BayesianLinearRegression,"{'alphaInit': 0.0057466605871169035, 'lambdaInit': 0.9996256271832927}",2543.6989830900056,17.159802753716786,1,37.0
