,modelo,parametros,rmse,nlpd,fold
81,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 0.8858925885231684, 'order': 2.0}",1.2202633912022074,243.37798125677392,4
82,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 1.1, 'order': 2.0}",1.2202394466442976,240.9196130900272,4
83,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 0.0001, 'order': 7.0}",73.69362312439841,372.6475809842018,4
84,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.4134330397539299, 'order': 2.0}",1.2202417166102741,241.1506071633587,4
85,BayesianPolinomialLinearRegression,"{'alphaInit': 0.00010000000000000286, 'lambdaInit': 0.0001, 'order': 2.0}",1.2202394466442976,240.9196130900272,4
86,BayesianPolinomialLinearRegression,"{'alphaInit': 0.6143609039617417, 'lambdaInit': 0.0001, 'order': 2.0}",1.2202522010116474,242.22309886691795,4
87,BayesianPolinomialLinearRegression,"{'alphaInit': 0.7686207702595663, 'lambdaInit': 0.721988844264041, 'order': 2.0}",1.2202422700534872,241.2069912477256,4
88,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.0001, 'order': 2.0}",1.2202641288595968,243.45448251430972,4
89,BayesianPolinomialLinearRegression,"{'alphaInit': 0.2614986564273988, 'lambdaInit': 0.2725241785960683, 'order': 2.0}",1.2202378883616223,240.761289005389,4
90,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 0.8001431971131779, 'order': 2.0}",1.2202552803109448,242.5398449911707,4
91,BayesianPolinomialLinearRegression,"{'alphaInit': 0.617970378978374, 'lambdaInit': 1.1, 'order': 2.0}",1.2202573530748013,242.75350536576312,4
92,BayesianPolinomialLinearRegression,"{'alphaInit': 0.5724801148916441, 'lambdaInit': 0.45857855430046107, 'order': 2.0}",1.2202505292308443,242.0514682808404,4
93,BayesianPolinomialLinearRegression,"{'alphaInit': 0.0001, 'lambdaInit': 0.3049423308433164, 'order': 2.0}",1.220251416208227,242.14249909616038,4
94,BayesianPolinomialLinearRegression,"{'alphaInit': 0.21893313485123972, 'lambdaInit': 0.0001, 'order': 2.0}",1.2202554773433045,242.56013950654227,4
95,BayesianPolinomialLinearRegression,"{'alphaInit': 0.35013935628544374, 'lambdaInit': 0.5776906378326876, 'order': 2.0}",1.2202600800873473,243.0351575186952,4
96,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 1.1, 'order': 2.0}",1.2202394466442976,240.9196130900272,4
97,BayesianPolinomialLinearRegression,"{'alphaInit': 1.1, 'lambdaInit': 1.1, 'order': 2.0}",1.2202394466442976,240.9196130900272,4
