,modelo,parametros,rmse,nlpd,mape,fold,tentativa
163,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.09180093898233219, 'order': 8.0}",3.166093909556249e+32,,1.0,3,32.0
164,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.09180093898233219, 'order': 8.0}",1.4618971362963466e+32,,1.0,4,32.0
165,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.07594508987563633, 'order': 5.0}",1.186446307950176e+16,,1.0000000000551645,0,33.0
166,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.07594508987563633, 'order': 5.0}",1411985586082.9258,,1.0000000119240573,1,33.0
167,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.07594508987563633, 'order': 5.0}",373922285516916.25,,0.999999999896111,2,33.0
168,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.07594508987563633, 'order': 5.0}",4174038802418.773,,1.0000000127005304,3,33.0
169,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.07594508987563633, 'order': 5.0}",174967412492.10083,,1.0000001444840707,4,33.0
170,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.09516175290789666, 'order': 7.0}",7.778272299812378e+29,,1.0,0,34.0
171,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.09516175290789666, 'order': 7.0}",7.30299641995396e+28,,1.0,1,34.0
172,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.09516175290789666, 'order': 7.0}",9.228710173551256e+28,,1.0,2,34.0
173,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.09516175290789666, 'order': 7.0}",4.994355719585358e+27,,1.0,3,34.0
174,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.09516175290789666, 'order': 7.0}",7.143867288853898e+28,,1.0,4,34.0
175,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.00931857017184539, 'order': 2.0}",3039.276773047055,18.539312209121277,1.0245649967445074,0,35.0
176,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.00931857017184539, 'order': 2.0}",2950.085605733753,18.538747883260754,0.8820031922603042,1,35.0
177,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.00931857017184539, 'order': 2.0}",2742.7621637408292,18.541568751849077,1.143142849698227,2,35.0
178,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.00931857017184539, 'order': 2.0}",8130.555218375078,18.541116491333156,1.3819104124420916,3,35.0
179,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.00931857017184539, 'order': 2.0}",29499.379672243307,15.870210008254881,0.8570533696545954,4,35.0
180,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.039859800825470866, 'order': 3.0}",5244.057513875691,19.267313792764266,1.1017193759008732,0,36.0
181,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.039859800825470866, 'order': 3.0}",2829.048155626534,19.26569953226673,0.9951373192259458,1,36.0
182,BayesianPolinomialLinearRegressionNew,"{'sig2_error': 0.039859800825470866, 'order': 3.0}",3094.1582580458635,19.268605266595,0.8695857589027826,2,36.0
