,modelo,parametros,rmse,nlpd,fold,tentativa
19,RBFLinearRegression,"{'sig2_error': 0.9592232230397143, 'mean_rbf_arbitrario': -0.22485525897637926, 'lambda_rbf_arbitrario': 0.9438686723062409}",3349.5208711363916,1459355.2584752599,4,3.0
20,RBFLinearRegression,"{'sig2_error': 0.5019377643570844, 'mean_rbf_arbitrario': 0.9232191496756867, 'lambda_rbf_arbitrario': 0.01333377217126442}",3161.2124383646956,2484504.735641422,0,4.0
21,RBFLinearRegression,"{'sig2_error': 0.5019377643570844, 'mean_rbf_arbitrario': 0.9232191496756867, 'lambda_rbf_arbitrario': 0.01333377217126442}",3266.028887745131,2651896.0538048507,1,4.0
22,RBFLinearRegression,"{'sig2_error': 0.5019377643570844, 'mean_rbf_arbitrario': 0.9232191496756867, 'lambda_rbf_arbitrario': 0.01333377217126442}",3783.366959379733,3558759.948111508,2,4.0
23,RBFLinearRegression,"{'sig2_error': 0.5019377643570844, 'mean_rbf_arbitrario': 0.9232191496756867, 'lambda_rbf_arbitrario': 0.01333377217126442}",3250.9939787394906,2627782.3599282647,3,4.0
24,RBFLinearRegression,"{'sig2_error': 0.5019377643570844, 'mean_rbf_arbitrario': 0.9232191496756867, 'lambda_rbf_arbitrario': 0.01333377217126442}",3448.695715378116,2957050.9611311383,4,4.0
25,RBFLinearRegression,"{'sig2_error': 0.20888508772193226, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.6220210473133384}",2886.7380351655424,4975364.90194312,0,5.0
26,RBFLinearRegression,"{'sig2_error': 0.20888508772193226, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.6220210473133384}",2838.718717305578,4812158.049432285,1,5.0
27,RBFLinearRegression,"{'sig2_error': 0.20888508772193226, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.6220210473133384}",3372.5537630679632,6792683.07794091,2,5.0
28,RBFLinearRegression,"{'sig2_error': 0.20888508772193226, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.6220210473133384}",2730.5686386090865,4452687.470637638,3,5.0
29,RBFLinearRegression,"{'sig2_error': 0.20888508772193226, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.6220210473133384}",2938.0097874560315,5154300.7473811675,4,5.0
30,RBFLinearRegression,"{'sig2_error': 0.11509003988294834, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 1e-07}",3255.9926693933835,11491407.710318277,0,6.0
31,RBFLinearRegression,"{'sig2_error': 0.11509003988294834, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 1e-07}",3282.834655574056,11681202.095897721,1,6.0
32,RBFLinearRegression,"{'sig2_error': 0.11509003988294834, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 1e-07}",3750.517990561045,15246975.801101578,2,6.0
33,RBFLinearRegression,"{'sig2_error': 0.11509003988294834, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 1e-07}",3279.7364865857003,11659459.877687119,3,6.0
34,RBFLinearRegression,"{'sig2_error': 0.11509003988294834, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 1e-07}",3389.9309646232477,12456226.258197727,4,6.0
35,RBFLinearRegression,"{'sig2_error': 0.5109795749886964, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.5996159332398822}",2882.5959014678406,2028153.5145492028,0,7.0
36,RBFLinearRegression,"{'sig2_error': 0.5109795749886964, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.5996159332398822}",2846.415687002211,1977944.0067550584,1,7.0
37,RBFLinearRegression,"{'sig2_error': 0.5109795749886964, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.5996159332398822}",3374.651583242623,2780370.3416834627,2,7.0
38,RBFLinearRegression,"{'sig2_error': 0.5109795749886964, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.5996159332398822}",2729.3164409221745,1818609.7973121214,3,7.0
39,RBFLinearRegression,"{'sig2_error': 0.5109795749886964, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.5996159332398822}",2938.7745577549185,2108247.7012572936,4,7.0
40,RBFLinearRegression,"{'sig2_error': 0.9265573240936098, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.3499580246682005}",2836.965924789162,1083378.707932663,0,8.0
41,RBFLinearRegression,"{'sig2_error': 0.9265573240936098, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.3499580246682005}",2802.6616599916647,1057486.3506947877,1,8.0
42,RBFLinearRegression,"{'sig2_error': 0.9265573240936098, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.3499580246682005}",3351.0435259253436,1511887.3602143691,2,8.0
43,RBFLinearRegression,"{'sig2_error': 0.9265573240936098, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.3499580246682005}",2670.032119889551,959832.4436092447,3,8.0
44,RBFLinearRegression,"{'sig2_error': 0.9265573240936098, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.3499580246682005}",2894.169943891827,1127613.1248191283,4,8.0
45,RBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 1.0}",2918.2142253814645,,0,9.0
46,RBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 1.0}",2852.5520078609748,157869221381.50333,1,9.0
47,RBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 1.0}",3383.126530468823,34494282769.440796,2,9.0
48,RBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 1.0}",2767.873762396469,,3,9.0
49,RBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 1.0}",2961.851022014037,64395486124.79911,4,9.0
50,RBFLinearRegression,"{'sig2_error': 1.0, 'mean_rbf_arbitrario': -0.7920640460865298, 'lambda_rbf_arbitrario': 1e-07}",3935.6028815175223,1935633.4882524344,0,10.0
51,RBFLinearRegression,"{'sig2_error': 1.0, 'mean_rbf_arbitrario': -0.7920640460865298, 'lambda_rbf_arbitrario': 1e-07}",4005.9653972742894,2005298.0982389923,1,10.0
52,RBFLinearRegression,"{'sig2_error': 1.0, 'mean_rbf_arbitrario': -0.7920640460865298, 'lambda_rbf_arbitrario': 1e-07}",4433.476102404997,2455963.9401122816,2,10.0
53,RBFLinearRegression,"{'sig2_error': 1.0, 'mean_rbf_arbitrario': -0.7920640460865298, 'lambda_rbf_arbitrario': 1e-07}",3924.7788053716386,1924723.829763028,3,10.0
54,RBFLinearRegression,"{'sig2_error': 1.0, 'mean_rbf_arbitrario': -0.7920640460865298, 'lambda_rbf_arbitrario': 1e-07}",4153.461905475789,2155863.790386445,4,10.0
55,RBFLinearRegression,"{'sig2_error': 0.8170154540951106, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.501168970522057}",2868.6492866364492,1256237.574217187,0,11.0
56,RBFLinearRegression,"{'sig2_error': 0.8170154540951106, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.501168970522057}",2837.7893426172664,1229572.6726624784,1,11.0
57,RBFLinearRegression,"{'sig2_error': 0.8170154540951106, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.501168970522057}",3369.3941568161504,1733500.9493178977,2,11.0
58,RBFLinearRegression,"{'sig2_error': 0.8170154540951106, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.501168970522057}",2712.2925155294038,1123268.758782506,3,11.0
59,RBFLinearRegression,"{'sig2_error': 0.8170154540951106, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.501168970522057}",2927.528929968621,1308492.336967228,4,11.0
60,RBFLinearRegression,"{'sig2_error': 0.3229681342044938, 'mean_rbf_arbitrario': -0.9301076118456677, 'lambda_rbf_arbitrario': 0.9098919355389974}",2927.3568396823975,3309218.091528026,0,12.0
61,RBFLinearRegression,"{'sig2_error': 0.3229681342044938, 'mean_rbf_arbitrario': -0.9301076118456677, 'lambda_rbf_arbitrario': 0.9098919355389974}",2892.544247526599,3231743.137220928,1,12.0
62,RBFLinearRegression,"{'sig2_error': 0.3229681342044938, 'mean_rbf_arbitrario': -0.9301076118456677, 'lambda_rbf_arbitrario': 0.9098919355389974}",3402.038136657346,4470783.775144609,2,12.0
63,RBFLinearRegression,"{'sig2_error': 0.3229681342044938, 'mean_rbf_arbitrario': -0.9301076118456677, 'lambda_rbf_arbitrario': 0.9098919355389974}",2784.8255213268453,2995520.723741193,3,12.0
64,RBFLinearRegression,"{'sig2_error': 0.3229681342044938, 'mean_rbf_arbitrario': -0.9301076118456677, 'lambda_rbf_arbitrario': 0.9098919355389974}",2982.588688972446,3435826.7013797015,4,12.0
65,RBFLinearRegression,"{'sig2_error': 0.3529493003129502, 'mean_rbf_arbitrario': -0.7103234459649046, 'lambda_rbf_arbitrario': 0.5756972678608858}",2972.6582204775814,3122449.5045074346,0,13.0
66,RBFLinearRegression,"{'sig2_error': 0.3529493003129502, 'mean_rbf_arbitrario': -0.7103234459649046, 'lambda_rbf_arbitrario': 0.5756972678608858}",2931.79180571127,3037900.6381620844,1,13.0
67,RBFLinearRegression,"{'sig2_error': 0.3529493003129502, 'mean_rbf_arbitrario': -0.7103234459649046, 'lambda_rbf_arbitrario': 0.5756972678608858}",3434.525092913552,4169371.089662472,2,13.0
68,RBFLinearRegression,"{'sig2_error': 0.3529493003129502, 'mean_rbf_arbitrario': -0.7103234459649046, 'lambda_rbf_arbitrario': 0.5756972678608858}",2814.583018670281,2799955.8529603016,3,13.0
69,RBFLinearRegression,"{'sig2_error': 0.3529493003129502, 'mean_rbf_arbitrario': -0.7103234459649046, 'lambda_rbf_arbitrario': 0.5756972678608858}",3026.50320303086,3237072.175896041,4,13.0
70,RBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.5485823715138535, 'lambda_rbf_arbitrario': 1.0}",3078.9143416755214,26177651305.277454,0,14.0
71,RBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.5485823715138535, 'lambda_rbf_arbitrario': 1.0}",3012.648424569228,,1,14.0
72,RBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.5485823715138535, 'lambda_rbf_arbitrario': 1.0}",3493.929405502487,,2,14.0
73,RBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.5485823715138535, 'lambda_rbf_arbitrario': 1.0}",2922.325651078774,16230856794.251043,3,14.0
74,RBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': -0.5485823715138535, 'lambda_rbf_arbitrario': 1.0}",3122.0019463848726,,4,14.0
75,RBFLinearRegression,"{'sig2_error': 1.0, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.6098451333289936}",2883.2269283553624,1036861.3885732396,0,15.0
76,RBFLinearRegression,"{'sig2_error': 1.0, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.6098451333289936}",2863.503184573808,1022921.6369982971,1,15.0
77,RBFLinearRegression,"{'sig2_error': 1.0, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.6098451333289936}",3382.916963461083,1427762.1515243077,2,15.0
78,RBFLinearRegression,"{'sig2_error': 1.0, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.6098451333289936}",2735.9448096845895,933828.7330462297,3,15.0
79,RBFLinearRegression,"{'sig2_error': 1.0, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.6098451333289936}",2946.988160408037,1083376.7844833601,4,15.0
80,RBFLinearRegression,"{'sig2_error': 0.6847589995608486, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.47082540246075055}",2863.8668496226815,1493854.4278119318,0,16.0
81,RBFLinearRegression,"{'sig2_error': 0.6847589995608486, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.47082540246075055}",2828.675054543727,1457615.5893958344,1,16.0
82,RBFLinearRegression,"{'sig2_error': 0.6847589995608486, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.47082540246075055}",3365.0641123696455,2062957.7990976514,2,16.0
83,RBFLinearRegression,"{'sig2_error': 0.6847589995608486, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.47082540246075055}",2704.462746522947,1332478.4324313558,3,16.0
84,RBFLinearRegression,"{'sig2_error': 0.6847589995608486, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.47082540246075055}",2920.844659917289,1554061.7090545476,4,16.0
85,RBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': 1.0, 'lambda_rbf_arbitrario': 1.0}",3483.844512379227,,0,17.0
86,RBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': 1.0, 'lambda_rbf_arbitrario': 1.0}",3288.7998461380894,14538768939.631153,1,17.0
87,RBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': 1.0, 'lambda_rbf_arbitrario': 1.0}",3788.7190561014086,,2,17.0
88,RBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': 1.0, 'lambda_rbf_arbitrario': 1.0}",3341.162543439519,51007889401.22599,3,17.0
89,RBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': 1.0, 'lambda_rbf_arbitrario': 1.0}",3552.7951413466417,25627452582.355026,4,17.0
90,RBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': 0.020862062154233352, 'lambda_rbf_arbitrario': 1e-07}",3944.9858015816912,19441100662498.086,0,18.0
91,RBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': 0.020862062154233352, 'lambda_rbf_arbitrario': 1e-07}",4026.5239285522885,20255911883975.34,1,18.0
92,RBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': 0.020862062154233352, 'lambda_rbf_arbitrario': 1e-07}",4440.071517466803,24638665461689.45,2,18.0
93,RBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': 0.020862062154233352, 'lambda_rbf_arbitrario': 1e-07}",3934.315536946485,19343782225489.68,3,18.0
94,RBFLinearRegression,"{'sig2_error': 1e-07, 'mean_rbf_arbitrario': 0.020862062154233352, 'lambda_rbf_arbitrario': 1e-07}",4159.225918275006,21620069523281.316,4,18.0
95,RBFLinearRegression,"{'sig2_error': 1.0, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 1.0}",2914.848949141171,1059826.7402716246,0,19.0
96,RBFLinearRegression,"{'sig2_error': 1.0, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 1.0}",2924.7583619021298,1067270.4432424258,1,19.0
97,RBFLinearRegression,"{'sig2_error': 1.0, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 1.0}",3420.8826809504226,1460145.118148527,2,19.0
98,RBFLinearRegression,"{'sig2_error': 1.0, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 1.0}",2793.294914384098,973448.3535108642,3,19.0
99,RBFLinearRegression,"{'sig2_error': 1.0, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 1.0}",2993.2697892493006,1117801.9515587708,4,19.0
100,RBFLinearRegression,"{'sig2_error': 1.0, 'mean_rbf_arbitrario': 1.0, 'lambda_rbf_arbitrario': 1.0}",3483.0846185290998,1514052.8355061654,0,20.0
101,RBFLinearRegression,"{'sig2_error': 1.0, 'mean_rbf_arbitrario': 1.0, 'lambda_rbf_arbitrario': 1.0}",3459.7767679891494,1494085.573210601,1,20.0
102,RBFLinearRegression,"{'sig2_error': 1.0, 'mean_rbf_arbitrario': 1.0, 'lambda_rbf_arbitrario': 1.0}",3915.27733012457,1913364.9420217758,2,20.0
103,RBFLinearRegression,"{'sig2_error': 1.0, 'mean_rbf_arbitrario': 1.0, 'lambda_rbf_arbitrario': 1.0}",3450.0973664057665,1485549.6112572132,3,20.0
104,RBFLinearRegression,"{'sig2_error': 1.0, 'mean_rbf_arbitrario': 1.0, 'lambda_rbf_arbitrario': 1.0}",3661.0395178987796,1672889.9606748002,4,20.0
105,RBFLinearRegression,"{'sig2_error': 0.41628435747859616, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.3976600033261547}",2850.1723646872492,2433780.362053779,0,21.0
106,RBFLinearRegression,"{'sig2_error': 0.41628435747859616, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.3976600033261547}",2808.05454442106,2362740.973989876,1,21.0
107,RBFLinearRegression,"{'sig2_error': 0.41628435747859616, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.3976600033261547}",3355.6465604180817,3374306.2994928593,2,21.0
108,RBFLinearRegression,"{'sig2_error': 0.41628435747859616, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.3976600033261547}",2684.0253937846437,2158787.47006902,3,21.0
109,RBFLinearRegression,"{'sig2_error': 0.41628435747859616, 'mean_rbf_arbitrario': -1.0, 'lambda_rbf_arbitrario': 0.3976600033261547}",2903.96768314082,2526755.6811771323,4,21.0
110,RBFLinearRegression,"{'sig2_error': 0.6722069723142372, 'mean_rbf_arbitrario': -0.7099238047549525, 'lambda_rbf_arbitrario': 1.0}",2998.3694421083846,1668195.9637594786,0,22.0
111,RBFLinearRegression,"{'sig2_error': 0.6722069723142372, 'mean_rbf_arbitrario': -0.7099238047549525, 'lambda_rbf_arbitrario': 1.0}",3004.0336356536604,1674924.307167969,1,22.0
112,RBFLinearRegression,"{'sig2_error': 0.6722069723142372, 'mean_rbf_arbitrario': -0.7099238047549525, 'lambda_rbf_arbitrario': 1.0}",3478.850267077279,2246386.809230674,2,22.0
113,RBFLinearRegression,"{'sig2_error': 0.6722069723142372, 'mean_rbf_arbitrario': -0.7099238047549525, 'lambda_rbf_arbitrario': 1.0}",2878.3943471704415,1537691.8104311638,3,22.0
114,RBFLinearRegression,"{'sig2_error': 0.6722069723142372, 'mean_rbf_arbitrario': -0.7099238047549525, 'lambda_rbf_arbitrario': 1.0}",3073.8594679591542,1753578.8166793014,4,22.0
115,RBFLinearRegression,"{'sig2_error': 1.0, 'mean_rbf_arbitrario': 1.0, 'lambda_rbf_arbitrario': 1e-07}",3548.6234681783008,1573575.816451532,0,23.0
